,text,label
456,"Red Sox Rally Past Yankees in Ninth NEW YORK - The way the Boston Red Sox are playing these days, nothing seems to be able to stop them. Not even Mariano Rivera...",0
457,"Suspected Shiite bombs kill 39 Pakistani Sunnis Two bombs planted in a car and motorcycle exploded before dawn this morning at a gathering of Sunni Muslim radicals in central Pakistan, killing at least 39 people and wounding about 100 others.",0
458,"Slain officers buried as gunfire continues in Haiti PORT-AU-PRINCE -- Hundreds of wailing mourners gathered to bury five slain police officers yesterday as gunfire crackled around the capital, where clashes between supporters of the US-backed government and ousted President Jean-Bertrand Aristide have plagued peacekeepers. Photographs of three officers who were beheaded sat beside their cremated remains in a police academy where the funerals were held, while the open ...",0
459,"Yawer demands help from UN for elections BAGHDAD -- Interim President Ghazi al-Yawer demanded more help from the United Nations ahead of the country's Jan. 30 elections, saying yesterday that poor security was no excuse for the world body to stay away.",0
460,"Marlins Defeat Dodgers 6-4 LOS ANGELES - Pinch-hitter Lenny Harris delivered a three-run double off Eric Gagne with two outs in the ninth inning, rallying the Florida Marlins past the Los Angeles Dodgers 6-4 Wednesday night.    It was only Gagne's second blown save in 100 chances dating to Aug...",0
461,"Gandhi's Grandson Urges Palestinians to March Home (Reuters) Reuters - The grandson of Mahatma\Gandhi urged Palestinian refugees Sunday to march home from\Jordan en masse, even if the Israelis ""kill 200 people,"" to\shock the world into taking notice.",0
462,Zambian leader sacks his deputy Zambia's Vice-President Never Mumba is sacked for making accusations about DR Congo.,0
463,"Jordanian hostage freed in Iraq A Jordanian who disappeared in Iraq two weeks ago and was believed to have been kidnapped has been freed and is in the custody of Iraqi police, Foreign Ministry spokesman Ali al-Ayed told reporters yesterday. ",0
464,"Pull-Outs Threaten Polish-Led Force in Iraq (Reuters) Reuters - A Polish-led multinational division in\charge of security in south-central Iraq faces disintegration\if more countries pull their troops out, Polish officials said\on Wednesday.",0
465,"Bomb found near Berlusconi villa POLICE defused a bomb near Premier Silvio Berlusconi #39;s villa on the island of Sardinia early today following a tip-off from a radical leftist group, shortly after a visit by British Prime Minister Tony Blair. ",0
466,"EU Cannot Start Entry Talks With Turkey Unless it Reforms Penal &lt;b&gt;...&lt;/b&gt; The European Union has made clear to Turkey that it cannot start negotiations on joining the union, until Ankara reforms its penal code.",0
467,India warned over Australia Tests Cricket authorities say there must be TV pictures for next month's India-Australia Test series to go ahead.,0
468,Probe of UN oil-for-food cheating endorsed The State Department yesterday endorsed a Senate investigation into possible fraud in the United Nations oil-for-food program while sidestepping a senator #39;s ,0
469,"Clinton Lends His Voice to Kerry Campaign (AP) AP - President Clinton can't put his recovering heart into John Kerry's election effort out on the campaign trail, but he is using his voice to help in the final weeks of the race.",0
470,South Americans Make Offer to EU on Trade (AP) AP - The South American trade bloc Mercosur has made a new offer in a bid to advance stalled trade talks with the European Union and clinch a trans-Atlantic free trade deal by an October deadline.,0
471,"Action over global warming demanded The Government #39;s chief scientist has warned the world must act fast to combat global warming or face the dire consequences. Professor Sir David King said climate change cannot be avoided and that  quot;action is affordable, inaction is not quot;.",0
472,"Singapore #39;s moment Singapore is rich, but seldom envied. Outsiders have long viewed the gleaming city-state that attained its independence in 1965 as a tidy but soulless place, the nanny state that banned chewing gum.",0
473,"Mini-summit in Libya to seek progress on Darfur crisis CAIRO - Sudans president, threatened with UN sanctions over the Darfur crisis, is due to meet Sunday in Libya with leaders of neighbouring powers to lay down the basis for direct talks with the rebels a few days later.",0
474,"Fallujah assault brings no Zarqawi lead The Fallujah assault has failed to secure any information leading to the possible arrest of key insurgent Abu Musab al-Zarqawi, a US major has admitted.",0
475,"Iraqi Premier and Sunni Leaders Meet in Jordan to Discuss Election The interim prime minister of Iraq, Ayad Allawi, met here today with Sunni Arab leaders to try to persuade them to take part in the Iraqi elections planned for late next month.",0
476,"Has Ken Jennings' 'Jeopardy!' Run Ended? LOS ANGELES - Has Ken Jennings ended his ""Jeopardy!"" streak? A report posted Wednesday on TV Week's Web site said the brainy software engineer lost in a show taped Tuesday, walking away after his 75th straight game with about \$2.5 million overall in cash and prizes. The magazine cited unidentified sources and said the show would air later this fall...",0
477,"Probe Clears Ashcroft in Lobby Case (AP) AP - Attorney General John Ashcroft did not violate anti-lobbying laws when he gave a series of speeches last year promoting the anti-terror Patriot Act, Justice Department internal investigators have concluded.",0
478,"Discrimination at U.S. Polls Now 'Subtler, More Creative' (Reuters) Reuters - The old methods of U.S.\discrimination at the polls have been replaced by ""subtler and\more creative tactics,"" according to a report released on\Wednesday.",0
479,Archbishop #39;s Bid to Heal Rift over Homosexuality Traditionalists and gay Christians were tonight cautious over a call for unity by the Archbishop of Canterbury amid the row about homosexual clergy.,0
480,"Eight Marines killed in fighting A car bomb killed eight US Marines outside Fallujah on Saturday, the deadliest attack against the US military in nearly six months.",0
481,"US forces kill four in suspected Al Qaeda compounds KABUL, Afghanistan -- US-led troops mounted overnight raids on suspected Al Qaeda compounds in eastern Afghanistan, killing four people and detaining several others, officials said yesterday.",0
482,Israel Denies U.S. Official Gave Secrets WASHINGTON - The FBI is investigating whether a Pentagon analyst fed to Israel secret materials about White House deliberations on Iran. The investigation could strain U.S.-Israeli relations and muddy the Bush administration's Middle East policy...,0
483,"Bush seeks unity on Iran, North Korea SANTIAGO, Chile -- President Bush used his first trip abroad since reelection to press allies yesterday for help in hemming in the nuclear ambitions of North Korea and Iran, nations he considers part of an ''axis of evil. quot;",0
484,Ambush Kills 50 Iraq Soldiers Execution Style The soldiers were taken from three buses at a fake checkpoint northeast of Baghdad and killed mostly with bullets to their heads.,0
485,"Baghdad hit by car bomb blasts At least three people have been killed in a suspected suicide car bomb blast outside Baghdad #39;s main hospital, Iraqi police and medics say.",0
486,"Japan Court Issues Injunction on Fischer Deportation  TOKYO (Reuters) - A Japanese court granted an injunction on  Wednesday barring the deportation of former chess champion  Bobby Fischer, wanted in the United States for breaking  sanctions, until it rules on his lawsuit seeking to cancel the  deportation order entirely, Fischer's lawyer Masako Suzuki  said.",0
487,"Over 100 injured US soldiers flown to Germany BERLIN - More than 100 American soldiers, seriously wounded during the Falluja offensive in Iraq, arrived at the United States #39; main European military hospital in Germany on Thursday, a hospital spokeswoman said.",0
488,"Arafat 'Very Sick,' Palestinian Leaders Summoned  RAMALLAH, West Bank (Reuters) - Palestinian President  Yasser Arafat's health worsened sharply on Wednesday and he was  slipping in and out of consciousness at his besieged West Bank  headquarters, officials and medics said.",0
489,"Ferrari on Top in Practice for Brazil GP Rubens Barrichello set the pace Friday in his native city, just ahead of Ferrari teammate Michael Schumacher, as the two took the top times in practice for the Brazilian Grand Prix.",0
490,"Inquiry ordered in massacre case BAGHDAD - Iraq ordered an investigation yesterday into whether a security breach triggered the massacre of 49 army recruits; meanwhile two foreign soldiers, an Estonian and an American, were killed in surging guerrilla raids during Ramadan.",0
491,"UNCTAD Urges Complete Africa Debt Write-Off (Reuters) Reuters - Africa's debt must be completely written\off if the continent is to have a chance of meeting\international goals on reducing poverty, a United Nations body\argued on Thursday.",0
492,"New cracks in nuclear containment As North Korea, South Korea, and Iran raise risks of an arms race, the global challenge to nonproliferation grows.",0
493,"Alberta teens excel in international testing In recent testing by the Organization for Economic Co-operation and Development (OECD), Alberta teens placed in the top three for their scores in math, reading and science.",0
494,"Analysis: Bush Facing Domestic Challenges (AP) AP - From his domestic policy platter, President Bush chose to serve dessert before the main course. Having now won a second term, he may find it increasingly difficult to deliver on the meatier stuff, even with the political capital he is claiming and larger GOP majorities in the House and Senate.",0
495,"India, Pakistan say need more talks on Kashmir bus (Reuters) Reuters - India and Pakistan were unable to agree on starting a bus service between the capitals of divided Kashmir in two days of talks which ended in New Delhi on Wednesday and said they would need more discussions.",0
496,British officers lobbied US to send troops to danger zone THE decision to send Black Watch troops into Iraqs triangle of death followed requests by British military chiefs to take over a US-controlled area.,0
497,"Hamas #39; choice: Learn from Sharon #39;s politics or face the political &lt;b&gt;...&lt;/b&gt; As Israeli Prime Minister Ariel Sharon and the Palestinians alike are struggling with issues of political life and the forming of functioning governments, it is the former who may offer a lead to elements of the latter.",0
498,"Police Play Down Fears of Post-Beslan Reprisals  VLADIKAVKAZ, Russia (Reuters) - Police in the Russian  region traumatized by the Beslan school siege played down  reprisal fears as mourning drew to a close, while locals  thought the shattered community was too exhausted for revenge.",0
499,"IAEA delays report on Iran nuclear program The International Atomic Energy Agency (IAEA) has decided to delay a report on Iran #39;s nuclear program, which is scheduled to be made public on Friday, diplomatic sources said.",0
500,"Ivan Slams Caymans; Cuba in Line of Fire GEORGE TOWN, Cayman Islands - Hurricane Ivan battered the Cayman Islands with ferocious 150-mph winds Sunday, flooding homes, ripping off roofs and toppling trees three stories tall as its powerful eye thundered past. It then strengthened to Category 5 as it moved Monday on course for Cuba...",0
501,Eta bombs keep up pressure on national holiday The Basque terrorist group Eta yesterday gave its second violent reminder in four days that it was still active by exploding bombs in seven cities on Spain #39;s constitution day public holiday.,0
502,7 Marines and a G.I. Are Killed in Separate Attacks in Iraq Marine officials reported that seven marines had been killed Sunday while conducting security operations in Anbar.,0
503,"Cheney Is a Quiet Force Behind Bush Presidency (Reuters) Reuters - Dick Cheney is one of the most\powerful vice presidents in U.S. history, regarded as a driving\force behind the Iraq war and the Bush administration's\industry-friendly energy policy.",0
504,Yudhoyono declared president JAKARTA - Indonesia #39;s National Elections Commission officially declared Susilo Bambang Yudhoyono president Monday after vote-counting in the country #39;s Sept 20 presidential election runoff was finalized.,0
505,Traces of Explosives Found in Wreckage of Russian Jet An Islamic extremist group claimed its fighters had hijacked the planes to avenge the deaths of Muslims in Chechnya.,0
506,"Thirty-three injured when Air Portugal plane dives to avoid collision (AFP) AFP - A TAP-Air Portugal airliner dived sharply to avoid a mid-air collision with a smaller aircraft just before landing on the mid-Atlantic Azores islands, slightly injuring 33 people.",0
507,Hoon plays down new Iraq troop move Defence Secretary Geoff Hoon has played down the prospect of fresh deployments of British troops into the American-controlled sector of Iraq.,0
508,"Dutch rally against benefit cuts More than 150,000 people took to the streets to protest planned cuts to social benefits in what police described as the largest anti-government demonstrations in the Netherlands in 20 years.",0
509,"What alZarqawi knows Its often been said in recent weeks that you cant negotiate with terrorists. Morally thats right: in the case of the Jordanian Abu Muab alZarqawi and his Tawhid  amp; Jihad interlopersgroup, the statement is also fact.",0
510,Wife of US hostage makes somber plea for mercy (AFP) AFP - The wife of an American civilian kidnapped by militants in Iraq made a somber plea for mercy and the release of her husband and his two colleagues.,0
511,Chavez Allies Name Supreme Court Justices President Hugo Chavez's allies in Congress appointed 17 new justices to the supreme court Monday as opposition parties accused the leader of stacking the nation's highest court with government-friendly magistrates.,0
512,Russian Army rejects bullying criticism Russian military prosecutors say a report highlighting widespread bullying and violence against conscripts in the Russian Army is an exaggeration.,0
513,"Chile's Ex-Dictator Pinochet Is Indicted Gen. Augusto Pinochet was indicted Monday for the kidnapping of nine dissidents and the killing of one of them during his 1973-90 regime, and the former dictator was placed under house arrest.",0
514,"More PE Time May Fight Child Obesity Just an extra hour of exercise a week could significantly cut obesity among young overweight girls, according to a study that researchers say could lead to major changes in the way schools fight obesity.    The study - the largest look yet at obesity among young children - did not show the same results for boys, possibly because they generally get more exercise than girls...",0
515,Iraqis flock to shrine after deal Thousands of Iraqis walk through Najaf to the city's great shrine as a peace deal takes effect.,0
516,"31 reported dead in Indonesia plane crash JAKARTA, INDONESIA - At least 31 people died in a plane crash in Indonesia on Tuesday, after a passenger jet #39;s landing went wrong amid heavy rain.",0
517,"Kerry Pays Nostalgic Visit to Iowa (AP) AP - John Kerry paid an emotional return visit Friday to the state that launched him toward his party's nomination for president, saying he felt ""an unbelievable wave of nostalgia.""",0
518,India clinch home TV deal India fans will be able to watch the Test series against Australia after a domestic television deal is reached.,0
519,"Iran abandons centrifuge demands Iran has abandoned its demand to be allowed to continue some of its controversial nuclear activities, the BBC reported Sunday. UN nuclear watchdog International Atomic Energy ",0
520,"Price-Gouging New Worry in Charley's Wake ORLANDO, Fla. - The oak tree in Ilyse Kusnetz's back yard caused one headache when it crashed into her house during Hurricane Charley...",0
521,"Israeli Air Strike Kills One in Gaza Refugee Camp  GAZA (Reuters) - Israel fired a missile into a refugee camp  in Gaza Saturday, killing a Palestinian and extending a vortex  of violence that could complicate an Israeli plan to pull out  of the occupied territory.",0
522,"Indonesia #39;s President Swears in New Cabinet Indonesia #39;s new president has sworn in his cabinet, a day after his inauguration. But some of the names in the new administration have raised concerns among observers that politics might have won out over practicalities.",0
523,"Pre-Election Tensions Mount in Florida (AP) AP - Pre-election tensions mounted Thursday in Florida amid claims of voter intimidation, promises that absentee ballots will reach the Broward County citizens who are missing them, and concerns that Republicans will question the authenticity of thousands of votes on Election Day.",0
524,"Stocks Mixed As Oil Dips From Record High NEW YORK - A sharp drop in oil prices gave Wall Street a small relief rally Monday, with stocks staying mixed after falling earlier in the session. Blue chips were held back by fears that the dip in oil prices would be temporary...",0
525,Israeli coalition partner to quit over Gaza withdrawal Israel #39;s pro-settler National Religious Party (NRP) decided to resign from Prime Minister Ariel Sharon #39;s coalition government after Sharon refused to put his disengagement plan to a national referendum.,0
526,"Sri Lanka: Demonstrations outside Norwegian Embassy In Sri Lanka, angry demonstrators outside the Norwegian Embassy on Monday placed a coffin with the dead body of a Tamil politician outside the Norwegian Embassy.",0
527,"Nephew Suggests Arafat's Death Unnatural (AP) AP - Yasser Arafat's nephew said Saturday his uncle may have died an ""unnatural"" death, a statement certain to renew speculation among Palestinians and in the rest of the Arab world where many already believe the late leader was poisoned despite Israel's repeated and vehement denials.",0
528,"Nepal Seeks to Break Rebel Siege with Air Patrols  KATHMANDU (Reuters) - Military helicopters provided air  cover to vehicles ferrying crucial supplies to the Nepali  capital on Sunday, a senior army officer said, as a blockade  called by Maoist rebels stretched into its fifth day.",0
529,Judge: No Iraq abuse photos ban A military judge at a pre-trial hearing in the Abu Ghraib prison abuse scandal has denied a motion to suppress as evidence the photographs that first brought attention to it.,0
530,"Taiwan's Leader Urges China to Begin Talks TAIPEI, Taiwan - Taiwan's leader used his National Day speech Sunday to urge China to begin peace talks so the two rivals can avoid war. Chinese and Taiwanese leaders haven't met since the Communists took over China in 1949 and Taiwan began resisting the mainland's rule...",0
531,"Talks set for China free trade TALKS on a free trade agreement with China will begin in March, opening a porthole to the world #39;s biggest market. An Asia-Pacific regional trade agreement, potentially worth more than \$190 billion, also looks more likely than ever before.",0
532,"Investigators excavate mass graves in Iraq Investigators have begun to excavate at the site of a mass grave in northern Iraq which is believed to contain up to 300 bodies. The site at Hatra, south of Mosul, is believed to contain the bodies of Kurdish ",0
533,Arafat file fails to halt rumours The nephew of late Palestinian leader says Yasser Arafat's medical file does not end rumours about his death.,0
534,"Pitcairn sex abuse verdicts due this week (AFP) AFP - Seven men on trial for multiple sex abuse crimes on remote Pitcairn Island should know their fate this week, but if convicted they will not immediately go to gaol.",0
535,"Sharon Orders Redeployment of Israeli Troops In Gaza Israeli Prime Minister Ariel Sharon has ordered a redeployment of Israeli troops, away from densely populated areas of the northern Gaza Strip.",0
536,"Iraqi Battalion Commander Barely Escapes Assassination In a careening, high-speed shootout, insurgents tried to assassinate the commander of the Iraqi National Guard here on Tuesday, a day after he identified a man in ",0
537,Emergency talks on Iraq hostages The French Prime Minister calls a crisis meeting to discuss the kidnapping of two French journalists in Iraq.,0
538,Blair prepared to cut troop numbers in Northern Ireland Tony Blair will press ahead with scaling down the army presence in Northern Ireland even if there is no deal between the Ulster parties at this week #39;s talks in Kent aimed at restoring devolution in the Province.,0
539,"Iran, Syria and the Iraqi quagmire: rein in manipulation before &lt;b&gt;...&lt;/b&gt; On Wednesday, Iraqi interim Defense Minister Hazim al-Shaalan accused Iran and Syria afresh of supporting the insurgency against both the interim government in Baghdad and US-led occupation forces.",0
540,"Sudan Dismisses UN Warning Of New Refugee Exodus To Chad KHARTOUM, Aug 21 (AFP) - Sudanese Foreign Minister Mustafa Osman Ismail Saturday dimissed a UN warning that some 30,000 people displaced by the civil war in Darfur were poised to join a mounting exodus to neighbouring Chad.",0
541,"Ichiro Breaks Sisler's Season Hits Record SEATTLE - Ichiro Suzuki set the major league record for hits in a season with 258, breaking George Sisler's 84-year-old mark with a pair of singles Friday night. The Seattle star chopped a leadoff single in the first inning, then made history with a grounder up the middle in the third...",0
542,"Thatcher Posts Bail to End S.Africa House Arrest Mark Thatcher, arrested in South Africa last week on suspicion of financing an attempted coup in oil-rich Equatorial Guinea, was released from house arrest Friday after posting 2 million rand bail.",0
543, #39;Foreign Office Trumped Up False Claims #39; - Dropped Ambassador Britains former ambassador to Uzbekistan has accused the Foreign Office of trumping up false allegations in an attempt to force him from his post.,0
544,"Pakistan changes tack on Kashmir PAKISTAN has said for the first time that it is willing to pursue a negotiated settlement over the disputed territory of Kashmir, calling for independence or joint sovereignty with India.",0
545,"Ottawa balking over new offshore royalty regime for Nfld., says minister (Canadian Press) Canadian Press - ST. JOHN'S, Nfld. (CP) - Ottawa and Newfoundland have agreed to disagree over offshore oil royalties.",0
546,Indonesians Get Ready for Final Round of First Direct Presidential &lt;b&gt;...&lt;/b&gt; Indonesians are preparing to go to the polls Monday in the final round of the country #39;s first-ever democratic presidential election.,0
547,"Cuba counters US Christmas lights with anti-war banners Just in time for the holidays, the US-Cuba propaganda war heated up Friday when Cuban authorities tacked up a huge banner outside America #39;s diplomatic post in Havana depicting the abuse of Iraqi prisoners.",0
548,Italy unites behind Iraq hostages Italian politicians agree to work together to try to secure the release of two women kidnapped in Iraq.,0
549,"Bhopal disaster: Your views Friday 3 December marks the twentieth anniversary of the world #39;s worst industrial accident in Bhopal, India. Nearly 3,000 people died after a gas leak at a chemical factory owned by the US company Union Carbide.",0
550,"Is US Rhetoric Fuelling Iran #39;s Nuclear Program? As Iran announces it is resuming its nuclear program, we speak with Iranian-born author and former diplomat Mansour Farhang about the increasing tensions in the United States towards Tehran.",0
551,"China Restrained in Response to Taiwan Poll (Reuters) Reuters - China offered a measured response on\Wednesday to Taiwan President Chen Shui-bian's party suffering\an election setback over the weekend, but warned that his push\for formal independence would exacerbate tensions.",0
552,"Hamas Leaders Apparently Quit Damascus, Says Israel  JERUSALEM (Reuters) - Hamas leaders have apparently quit  Damascus following Israeli threats to target them for  assassination in retaliation for a Palestinian double suicide  bombing last week, Israel's defense minister said on Monday.",0
553,"At Least One Person Shot at Ill. Capitol SPRINGFIELD, Ill. - At least one person was shot at the state Capitol on Monday afternoon, and the building was locked down, with employees ordered to stay in their offices...",0
554,Bush Makes First Official Visit to Canada President Bush is on his way to Canada for a two-day trip that will mark his first official visit to America #39;s northern neighbor.,0
555,"Giant rocket prepares for lift-off Boeing's huge Delta 4-Heavy rocket, set for lift-off on Saturday, may play a role in life after the space shuttle.",0
556,Troops Battle to Control Samarra The U.S.-Iraqi offensive in the city about 65 miles north of Baghdad largely overwhelms rebel forces during a night and day of occasionally intense fighting.,0
557,Abbas to defend rights of Palestinian refugees Palestinian presidential candidate Mahmoud Abbas has pledged to honour Yasser Arafat #39;s wishes and fight for the  quot;right of return quot; of Palestinian refugees to Israel.,0
558,"Crippled Sub Under Tow After Fire (Reuters) Reuters - A British tug on Thursday began towing a\crippled Canadian submarine to safety, a day after a fire\killed one crewman and critically injured another.",0
559,"Poll no guarantee of victory: PM TODAY #39;S Newspoll was no guarantee of victory for the Coalition and the election result would be close, Prime Minister John Howard said.",0
560,Howard ire over Bush rift report The Tory leader reacts angrily to reports that he has been told his stance on the war means he cannot meet President Bush.,0
561,"Bomber strikes in Kabul KABUL: A suicide bomber struck a famous Kabul shopping strip yesterday, killing a young Afghan bookseller and wounding nine people, including three members of a NATO-led peacekeeping force.",0
562,"In Florida, the Campaigning Just Has to Wait Hurricanes have crippled the campaign season in Florida, and candidates are only now starting to make up for lost time.",0
563,"China vows to move toward flexible exchange rate ahead of G7 meeting (AFP) AFP - China pledged to move toward a flexible exchange rate, the US Treasury Department said, hours ahead of a key meeting of the world's top finance chiefs who are expected to press Beijing to ease its currency policies.",0
564,"Hurricane Jeanne pounds Florida Hurricane Jeanne reaches the US state of Florida, just hours after battering the Bahamas.",0
565,Bomb attack on Hasina Over a dozen people were killed and nearly 300 injured in a bomb and grenade attack on a public rally in the heart of the city that was being addressed by Awami League leader and former Prime Minister Sheikh Hasina.,0
566,Bono plans lifelong poverty fight Rock singer Bono pledges to spend the rest of his life trying to eradicate extreme poverty around the world.,0
567,Israel Battens Down Hatches for Volatile Gaza Vote (Reuters) Reuters - Stringent security measures were\being implemented for a parliamentary vote next week on a Gaza\pullout plan expected to spark Jewish settler protests and\heighten death threats against Israeli leader Ariel Sharon.,0
568,Israel's Sharon Accuses Far-Right of Inciting War (Reuters) Reuters - Israeli Prime Minister Ariel Sharon\accused far-rightists on Sunday of trying to incite civil war\over his plan to withdraw from the occupied Gaza Strip and\called for measures to curb such groups.,0
569,"Heart Attack, Drugs Caused James' Death LOS ANGELES - Toxicology and other tests determined that funk singer Rick James died last month from a heart attack due to an enlarged heart, with numerous drugs including methamphetamine and cocaine contributing factors, the county coroner announced Thursday.    The death was declared an accident, said coroner's spokesman David Campbell, who emphasized that none of the drugs were found to be at life-threatening levels...",0
570,UN war crime tribunal calls first witness in Milosevic defense &lt;b&gt;...&lt;/b&gt; The International Criminal Tribunal for Former Yugoslavia (ICTY) Tuesday called the first witness in the defense case of former Yugoslav President Slobodan Milosevic ,0
571,"Arafat buried in his Mukata headquarters In an emotionally charged burial ceremony which verged on chaos, the Palestinian people bid farewell to their leader as Yasser Arafat was buried in the Mukata compound in Ramallah.",0
572,"Family: Kidnapped Iraqi Businessman Killed (AP) AP - The Italian Foreign Ministry has notified the family of a kidnapped Iraqi businessman who was a longtime resident of Italy that the man has been killed in Iraq, the businessman's brother said Monday.",0
573,"Militants claim in Web statement to have beheaded three Kurdish &lt;b&gt;...&lt;/b&gt; A videotape posted by on a Web site Saturday showed the beheading of three hostages said to be members of an Iraqi Kurdish party, slain for cooperating with American forces, according to their Islamic militant captors.",0
574,"Peace in Straits hard to achieve, but essential When the leaders of the People #39;s Republic of China insist that the pre-condition for the peaceful resolution of the decades-long face-off across the Taiwan Strait can only be  quot;one China, quot; they are making it quite clear that  quot;unification, quot; and not peace ",0
575,Ethics Committee Ends DeLay Fact-Finding (AP) AP - The House ethics committee ended its initial information gathering Monday and now must decide whether to order a formal investigation of whether Majority Leader Tom DeLay has misused his office.,0
576,"UN Ends Failed Listening Device Probe The United Nations has ended an internal inquiry into the discovery of a secret listening device at the world body #39;s European headquarters without finding out who planted the bug or when, officials said Friday.",0
577,Asian Leaders Urged to Prompt N. Korea to Resume Talks Secretary of State Colin Powell is wrapping up an East Asia trip focused on prodding North Korea to resume talks aimed at ending its nuclear-weapons program.,0
578,"Mud the New Menace at Diana Fountain (AP) AP - Just when tourists thought it was safe to go back to the Princess Diana memorial fountain, the mud has struck.",0
579,"Syria, at UN, Says Israel Behind U.S. War on Iraq  UNITED NATIONS (Reuters) - Syria on Monday accused Israel  of inciting the United States to invade Iraq to distract  attention from its own actions in the region, where it retains  its grip on the Palestinian territories won in a 1967 war.",0
580,"NIGERIA: New fuel strike shuts down key cities LAGOS, 11 Oct 2004 (IRIN) - Several of Nigeria #39;s biggest cities were paralysed on Monday as labour unions began a four-day general strike to protest at the latest fuel price increases under President Olusegun Obasanjos deregulation programme.",0
581,Dutch watch Van Gogh's last film The last film by slain director Theo van Gogh - whose death convulsed the Netherlands - is premiered.,0
582,"Security No. 1 for Afghan head President Hamid Karzai promised Thursday to assemble a representative government, but said he did not feel bound to offer top Cabinet positions to his defeated rivals.",0
583,"Statement claims deadly Samara attacks A group led by Al Qaeda ally Abu Musab al-Zarqawi has claimed responsibility for four car bomb attacks that killed more than 30 people in the Iraqi city of Samarra yesterday, according to an Internet statement.",0
584,Gulf war syndrome is genuine says law lords #39; inquiry Veterans of the 1991 Iraq conflict were jubilant yesterday as the head of an inquiry into illnesses among them agreed that they were victims of Gulf war syndrome and censured the government for having dismissed their plight.,0
585,Black Watch ordered to help US take Fallujah The Black Watch battalion was yesterday ordered by the Cabinet to help US forces throw a  quot;ring of steel quot; around Fallujah before an all-out assault on insurgents in the city.,0
586,"CPC #39;s plenum to find ways to prolong  #39;moral right #39; to rule Beijing, Sept. 16. (PTI): Facing unprecedented challenges to its authority, China #39;s ruling Communist Party elites are meeting here from today to chalk out ways to prolong their one-party rule in the world #39;s most populous nation.",0
587,"Zimbabwe Bans S.Africa Labor Chiefs' Visit (AP) AP - Zimbabwe authorities ordered a delegation from South Africa's main labor organization to leave the country on the first day of a scheduled four-day visit, labor officials said.",0
588,"Japanese troops to stay in Iraq The Japanese government says it is undeterred in its fight against terrorism, following the killing of a Japanese hostage in Iraq.",0
589,"Hamas Cancels Annual Rally, Fearing Israeli Strike Hamas said on Wednesday it had canceled an annual rally on the anniversary of its founding for fear Israel might target leaders of the Palestinian militant group in reprisal for a deadly attack on an army outpost.",0
590,Slumping Dollar to Dominate G-20 Meeting (AP) AP - European officials are increasingly alarmed by the U.S. dollar's slump against the euro  #151; but they aren't likely to get help from the United States or Asian countries at the G-20 meeting of industrial and developing countries that opened Saturday.,0
591,"WORLD BRIEFS IN AFGHANISTAN. US troops and helicopter gunships killed 22 militants, including three Arab fighters, in the southern province of Zabul, Afghanistan, the military said yesterday.",0
592,IAEA chief calls on Iran to voluntarily suspend uranium enrichment &lt;b&gt;...&lt;/b&gt; Chief of the UN nuclear activities watchdog Mohamed ElBaradei urged on Monday Iran to suspend all uranium enrichment activities and pursue transparent nuclear policies ,0
593,Leader Offers Fresh Election For Ukrainians Government unity seemed to crumble as the president proposed a new election and the Supreme Court heard complaints of fraud.,0
594,"Ivan, Remnants Blamed for 46 U.S. Deaths WHEELING, W.Va. - Remnants of Hurricane Ivan made a violent mark across the Southeast and the Appalachians, where several people were killed by falling trees and floods that washed away scores of roads...",0
595,"BTC launches Bulgaria's third GSM network (AFP) AFP - The Bulgarian Telecommunications Company (BTC) launched the country's third GSM mobile phone network, ringing in the new service by phoning from Sofia to a landline in Bourgas on the Black Sea.",0
596,"Brown #39;s koalas for Beslan idea rapped Australia should send 400 personalised stuffed koalas to the grieving families of the Beslan school massacre, Greens leader Bob Brown has proposed.",0
597,"Shell evacuates staff from Nigerian delta conflict Anglo-Dutch oil giant Royal Dutch/Shell has evacuated non-essential staff from two flow stations in the Niger delta, where government forces have been attacking rebel militia, a company spokesman said on Friday.",0
598,"Agent: Rose Making Payments on Back Taxes PLANTATION, Fla. - Pete Rose owes almost \$1 million in back federal taxes, but he is making monthly payments on the debt, his representative said Friday...",0
599,"Violence as Karzai sacks governor DEMONSTRATORS set fire to United Nations offices and stoned United States soldiers in the Afghan city of Herat, a day after the government sacked its popular and powerful warlord as governor.",0
600,"US deaths in combat near 1,000, Iraqi PM meets Putin BAGHDAD (AFP) - The number of US soldiers killed in combat in Iraq neared 1,000 after a spike in violence, as Prime Minister Iyad Allawi prepared for talks in Moscow aimed at reviving business ties despite Russia #39;s opposition to the US-led war.",0
601,"Darfur peace talks delayed troops to monitor renewed fighting in Darfur, where 1.5 million people have been driven from their homes. Ethiopia and Chad to the talks in the Nigerian capital, which analysts say have little chance of success.",0
602,Palestinians Ask for Election Monitors Palestinian officials appealed Thursday for international monitors to help with their presidential elections and urged Israel #39;s unilateral plan to withdraw from the Gaza Strip ,0
603,Whale beachings stump officials Scientists and wildlife officials are continuing to search for what may have caused a series of mass strandings which have left 169 whales and dolphins dead on Australian and New Zealand beaches in the past three days.,0
604,Bird flu kills tigers in Thailand Twenty-three tigers have died at a zoo in Thailand after they ate raw chicken infected with bird flu.,0
